Product Name,Product Code,Product Price,Product Link
تونیک تقویت کننده و ضد شوره مو سریتا,22096,"۹۸,۰۰۰ تومان",https://rojashop.com/shop/hair/%D8%AA%D9%88%D9%86%DB%8C%DA%A9-%D8%AA%D9%82%D9%88%DB%8C%D8%AA-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%88-%D8%B6%D8%AF-%D8%B4%D9%88%D8%B1%D9%87-%D9%85%D9%88
خط چشم مت افکت رژبزه,15268,"۵۲۸,۰۰۰ تومان",https://rojashop.com/shop/cosmetic/%D8%AE%D8%B7-%DA%86%D8%B4%D9%85-%D9%85%D8%AA-%D8%A7%D9%81%DA%A9%D8%AA
ضد آفتاب رنگی مولتی پروتکشن SPF50 دکتر ژیلا,20199,"۷۱,۴۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%B6%D8%AF%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D9%85%D9%88%D9%84%D8%AA%DB%8C-%D9%BE%D8%B1%D9%88%D8%AA%DA%A9%D8%B4%D9%86-%D8%A7%D8%B3-%D9%BE%DB%8C-%D8%A7%D9%81-50-%D8%B1%D9%86%DA%AF%DB%8C
ادو پرفیوم زنانه کلوئه,14257,"۳,۵۱۰,۰۰۰ تومان",https://rojashop.com/shop/fragrances/%D8%A7%D8%AF%D9%88-%D9%BE%D8%B1%D9%81%DB%8C%D9%88%D9%85-%D8%B2%D9%86%D8%A7%D9%86%D9%87-213
ضد آفتاب آقایان +SPF50 ژوت,25067,"۱۳۰,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%B6%D8%AF-%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D8%A2%D9%82%D8%A7%DB%8C%D8%A7%D9%86-spf50
ماسک مو ترمیم کننده و مغذی با آبکشی بیوتی سیلک,28460,"۲۱۵,۵۰۰ تومان",https://rojashop.com/shop/hair/%D9%85%D8%A7%D8%B3%DA%A9-%D9%85%D9%88-%D8%AA%D8%B1%D9%85%DB%8C%D9%85-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%88-%D9%85%D8%BA%D8%B0%DB%8C-%D8%A8%D8%A7-%D8%A2%D8%A8%DA%A9%D8%B4%DB%8C
لوسیون مرطوب کننده کودکان ژوت,25070,"۵۲,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%84%D9%88%D8%B3%DB%8C%D9%88%D9%86-%D9%85%D8%B1%D8%B7%D9%88%D8%A8-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%DA%A9%D9%88%D8%AF%DA%A9%D8%A7%D9%86
روغن آفتاب اکلیلی سی گل,17214,"۱۳۰,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%B1%D9%88%D8%BA%D9%86-%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D8%A7%DA%A9%D9%84%DB%8C%D9%84%DB%8C
ژل بهداشتی بانوان آی پلاس,23138,"۶۸,۱۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%98%D9%84-%D8%A8%D9%87%D8%AF%D8%A7%D8%B4%D8%AA%DB%8C-%D8%A8%D8%A7%D9%86%D9%88%D8%A7%D9%86
کرم ضد تعریق بانوان لامینین,24534,"۸۱,۹۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%B6%D8%AF-%D8%AA%D8%B9%D8%B1%DB%8C%D9%82-%D8%A8%D8%A7%D9%86%D9%88%D8%A7%D9%86
دستمال مرطوب پاک کننده آرایش اکسترا 27 برگی (20 + 7 رایگان) دافی,19739,"۲۸,۷۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%AF%D8%B3%D8%AA%D9%85%D8%A7%D9%84-%D9%85%D8%B1%D8%B7%D9%88%D8%A8-%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D8%A2%D8%B1%D8%A7%D9%8A%D8%B4-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D8%A7
ژل مرطوب کننده قوی حاوی 30% اوره ثمین,24506,"از ۹۴,۳۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%98%D9%84-%D9%85%D8%B1%D8%B7%D9%88%D8%A8-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%82%D9%88%DB%8C-%D8%AD%D8%A7%D9%88%DB%8C-30-%D8%A7%D9%88%D8%B1%D9%87
مداد چشم اولترا بلک ضد آب گلدن رز,29743,"۱۲۵,۷۰۰ تومان",https://rojashop.com/shop/cosmetic/%D9%85%D8%AF%D8%A7%D8%AF-%DA%86%D8%B4%D9%85-%DA%86%D8%A7%D9%84%D8%AA%D8%B1%D8%A7-%D8%A8%D9%84%DA%A9-%D8%B6%D8%AF-%D8%A2%D8%A8
شامپو رطوبت رسان و حاوی آنتی اکسیدان پسوریازیس سریتا,22109,"۹۵,۰۰۰ تومان",https://rojashop.com/shop/hair/%D8%B4%D8%A7%D9%85%D9%BE%D9%88-%D8%B1%D8%B7%D9%88%D8%A8%D8%AA-%D8%B1%D8%B3%D8%A7%D9%86-%D9%88-%D8%AD%D8%A7%D9%88%DB%8C-%D8%A2%D9%86%D8%AA%DB%8C-%D8%A7%DA%A9%D8%B3%DB%8C%D8%AF%D8%A7%D9%86-%D9%BE%D8%B3%D9%88%D8%B1%DB%8C%D8%A7%D8%B2%DB%8C%D8%B3
کرم ضد چروک و سفت کننده پوست صورت پرودرما,22675,"۱۴۲,۷۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%B6%D8%AF-%DA%86%D8%B1%D9%88%DA%A9-%D9%88-%D8%B3%D9%81%D8%AA-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%BE%D9%88%D8%B3%D8%AA-%D8%B5%D9%88%D8%B1%D8%AA
شامپو مو فروتی میکس (فورتیفایینگ) شون,17159,"۴۹,۰۰۰ تومان",https://rojashop.com/shop/hair/%D8%B4%D8%A7%D9%85%D9%BE%D9%88-%D9%85%D9%88-%D9%81%D8%B1%D9%88%D8%AA%DB%8C-%D9%85%DB%8C%DA%A9%D8%B3-%D9%81%D9%88%D8%B1%D8%AA%DB%8C%D9%81%D8%A7%DB%8C%DB%8C%D9%86%DA%AF
ژل ضد جوش موضعی پرودرما,22662,"۱۱۸,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%98%D9%84-%D8%B6%D8%AF-%D8%AC%D9%88%D8%B4-%D9%85%D9%88%D8%B6%D8%B9%DB%8C
شامپو ضد ریزش نوتریسل نئودرم,24217,"۵۶,۱۰۰ تومان",https://rojashop.com/shop/hair/%D8%B4%D8%A7%D9%85%D9%BE%D9%88-%D8%B6%D8%AF-%D8%B1%DB%8C%D8%B2%D8%B4-%D9%86%D9%88%D8%AA%D8%B1%DB%8C%D8%B3%D9%84
پاک کننده آرایش چشم و لب و صورت اکسپرت ایج آردن,24701,"۲۱۳,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D8%A2%D8%B1%D8%A7%DB%8C%D8%B4-%DA%86%D8%B4%D9%85-%D9%88-%D9%84%D8%A8-%D9%88-%D8%B5%D9%88%D8%B1%D8%AA-%D9%85%D8%AF%D9%84-expert-age
شامپو بدن کرمی مغذی شیر و نارگیل شون,17163,"۶۸,۴۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%B4%D8%A7%D9%85%D9%BE%D9%88-%D8%A8%D8%AF%D9%86-%DA%A9%D8%B1%D9%85%DB%8C-%D9%85%D8%BA%D8%B0%DB%8C-%D8%B4%DB%8C%D8%B1-%D9%88-%D9%86%D8%A7%D8%B1%DA%AF%DB%8C%D9%84
کرم روشن کننده و ضد لک پوست دست پرودرما,22667,"۱۲۸,۶۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%B1%D9%88%D8%B4%D9%86-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%88-%D8%B6%D8%AF-%D9%84%DA%A9-%D9%BE%D9%88%D8%B3%D8%AA-%D8%AF%D8%B3%D8%AA
ضد آفتاب فاقد چربی فلوئید آکنئیک +SPF50 سان سیف,24687,"۲۳۲,۸۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%B6%D8%AF-%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D9%81%D8%A7%D9%82%D8%AF-%DA%86%D8%B1%D8%A8%DB%8C-%D9%81%D9%84%D9%88%D8%A6%DB%8C%D8%AF-%D8%A2%DA%A9%D9%86%D8%A6%DB%8C%DA%A9-spf50
ادو پرفیوم مردانه ایمیتیشن آمواژ,16221,"۱۱,۲۰۰,۰۰۰ تومان",https://rojashop.com/shop/fragrances/%D8%A7%D8%AF%D9%88-%D9%BE%D8%B1%D9%81%DB%8C%D9%88%D9%85-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D8%A7%DB%8C%D9%85%DB%8C%D8%AA%DB%8C%D8%B4%D9%86
ادو پرفیوم زنانه پرل ریر پانوژ,1743,"۴,۶۰۰,۰۰۰ تومان",https://rojashop.com/shop/fragrances/%D8%A7%D8%AF%D9%88-%D9%BE%D8%B1%D9%81%DB%8C%D9%88%D9%85-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%BE%D8%B1%D9%84-%D8%B1%DB%8C%D8%B1
مرطوب کننده قوی پوست های خیلی خشک هیدرودرم,20400,"۹۰,۰۷۵ تومان",https://rojashop.com/shop/behdashti/%D9%85%D8%B1%D8%B7%D9%88%D8%A8-%D9%83%D9%86%D9%86%D8%AF%D9%87-%D9%82%D9%88%D9%8A-%D9%BE%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%D9%8A-%D8%AE%D9%8A%D9%84%D9%8A-%D8%AE%D8%B4%D9%83
برس کانسیلر کاپریس,13914,"۱۶۴,۴۰۰ تومان",https://rojashop.com/shop/cosmetic/%D8%A8%D8%B1%D8%B3-%DA%A9%D8%A7%D9%86%D8%B3%DB%8C%D9%84%D8%B1
ضد آفتاب بژ طبیعی فاقد چربی SPF50 الارو,20007,"۳۱۴,۲۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%B6%D8%AF-%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D8%A7%D8%B3-%D9%BE%DB%8C-%D8%A7%D9%81-50-%D9%81%D8%A7%D9%82%D8%AF-%DA%86%D8%B1%D8%A8%D9%8A-%D8%A8%DA%98-%D8%B7%D8%A8%D9%8A%D8%B9%D9%8A-%D9%81%D8%A7%D9%82%D8%AF-%D9%BE%D8%A7%D8%B1%D8%A7%D8%A8%D9%86
ضد آفتاب بژ طبیعی فاقد چربی SPF50 هیدرودرم,20378,"۱۶۴,۳۴۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%B6%D8%AF%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D8%A8%D8%A7-%D8%A7%D8%B3-%D9%BE%DB%8C-%D8%A7%D9%81-50-%D9%81%D8%A7%D9%82%D8%AF-%DA%86%D8%B1%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF%DB%8C-%D8%A8%DA%98-%D8%B7%D8%A8%DB%8C%D8%B9%DB%8C
مداد چشم تروکول گلدن رز,29740,"۹۷,۶۰۰ تومان",https://rojashop.com/shop/cosmetic/%D9%85%D8%AF%D8%A7%D8%AF-%DA%86%D8%B4%D9%85-%D8%AA%D8%B1%D9%88%DA%A9%D9%88%D9%84
پاک کننده آرایش دور چشم 45 عددی دافی,28109,"۳۹,۷۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D8%A2%D8%B1%D8%A7%DB%8C%D8%B4-%D8%AF%D9%88%D8%B1-%DA%86%D8%B4%D9%85-45-%D8%B9%D8%AF%D8%AF%DB%8C
مام رول دئودورانت مردانه فرش بامبو شون,19972,"۴۲,۵۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%85%D8%A7%D9%85-%D8%B1%D9%88%D9%84-%D8%AF%D8%A6%D9%88%D8%AF%D9%88%D8%B1%D8%A7%D9%86%D8%AA-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%81%D8%B1%D8%B4-%D8%A8%D8%A7%D9%85%D8%A8%D9%88
شامپو کراتینه حجم دهنده حاوی عصاره های گریپ فروت و نعنا هرباسنس آردن,20434,"۴۲,۰۰۰ تومان",https://rojashop.com/shop/hair/%D8%B4%D8%A7%D9%85%D9%BE%D9%88-%DA%A9%D8%B1%D8%A7%D8%AA%DB%8C%D9%86%D9%87-%D8%AD%D8%AC%D9%85-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D8%AD%D8%A7%D9%88%DB%8C-%D8%B9%D8%B5%D8%A7%D8%B1%D9%87-%D9%87%D8%A7%DB%8C-%DA%AF%D8%B1%DB%8C%D9%BE-%D9%81%D8%B1%D9%88%D8%AA-%D9%88-%D9%86%D8%B9%D9%86%D8%A7
شامپو موهای رنگ شده و آسیب دیده اریکه,20704,"۲۹۹,۸۰۰ تومان",https://rojashop.com/shop/hair/%D8%B4%D8%A7%D9%85%D9%BE%D9%88-%D9%85%D9%88%D9%87%D8%A7%DB%8C-%D8%B1%D9%86%DA%AF-%D8%B4%D8%AF%D9%87-%D9%88-%D8%A2%D8%B3%DB%8C%D8%A8-%D8%AF%DB%8C%D8%AF%D9%87
شامپو موی سر گارلیک کر شون,17173,"۴۶,۵۰۰ تومان",https://rojashop.com/shop/hair/%D8%B4%D8%A7%D9%85%D9%BE%D9%88-%D9%85%D9%88%DB%8C-%D8%B3%D8%B1-%DA%AF%D8%A7%D8%B1%D9%84%DB%8C%DA%A9-%DA%A9%D8%B1
ماسک لایه بردار AHA درمایونیک,24956,"۴۹۸,۴۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%85%D8%A7%D8%B3%DA%A9-%D9%84%D8%A7%DB%8C%D9%87-%D8%A8%D8%B1%D8%AF%D8%A7%D8%B1-aha
کرم ترمیم کننده اولترا مدیلن,24614,"۱۴۶,۱۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%AA%D8%B1%D9%85%DB%8C%D9%85-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D8%A7%D9%88%D9%84%D8%AA%D8%B1%D8%A7
ادو تویلت مردانه اینتنس توس,14936,"۱,۲۷۰,۰۰۰ تومان",https://rojashop.com/shop/fragrances/%D8%A7%D8%AF%D9%88-%D8%AA%D9%88%DB%8C%D9%84%D8%AA-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D8%A7%DB%8C%D9%86%D8%AA%D9%86%D8%B3-122
کرم دور چشم ضد چروک ساین اسکین,29042,"۱۵۰,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%AF%D9%88%D8%B1-%DA%86%D8%B4%D9%85-%D8%B6%D8%AF-%DA%86%D8%B1%D9%88%DA%A9-1
کرم موبر مخصوص صورت و بدن سینره,26235,"۸۸,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D9%85%D9%88%D8%A8%D8%B1-%D8%B3%DB%8C%D9%86%D8%B1%D9%87-%D9%85%D8%AE%D8%B5%D9%88%D8%B5-%D8%B5%D9%88%D8%B1%D8%AA-%D9%88-%D8%A8%D8%AF%D9%86
نرم کننده موی سر آرگان نئودرم,21117,"۷۰,۲۰۰ تومان",https://rojashop.com/shop/hair/%D9%86%D8%B1%D9%85-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%85%D9%88%DB%8C-%D8%B3%D8%B1-%D8%A2%D8%B1%DA%AF%D8%A7%D9%86
فوم شستشوی صورت پوست خشک و حساس ژنو,25685,"۱۱۰,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%81%D9%88%D9%85-%D8%B4%D8%B3%D8%AA%D8%B4%D9%88%DB%8C-%D8%B5%D9%88%D8%B1%D8%AA-%D9%85%D8%AE%D8%B5%D9%88%D8%B5-%D9%BE%D9%88%D8%B3%D8%AA-%D8%AE%D8%B4%DA%A9-%D9%88-%D8%AD%D8%B3%D8%A7%D8%B3
برس ابرو کاپریس,13908,"۱۵۳,۶۰۰ تومان",https://rojashop.com/shop/cosmetic/%D8%A8%D8%B1%D8%B3-%D8%A7%D8%A8%D8%B1%D9%88
شامپو ضد ریزش موی چرب کاندید,29983,"۱۷۹,۸۰۰ تومان",https://rojashop.com/shop/hair/%D8%B4%D8%A7%D9%85%D9%BE%D9%88-%D8%B6%D8%AF-%D8%B1%DB%8C%D8%B2%D8%B4-%D9%85%D9%88%DB%8C-%DA%86%D8%B1%D8%A8
پرفیوم اکسترکت وانیلا شات الفکتیو استودیو,17753,"۸,۵۰۰,۰۰۰ تومان",https://rojashop.com/shop/fragrances/%D9%BE%D8%B1%D9%81%DB%8C%D9%88%D9%85-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%DA%A9%D8%AA-%D9%88%D8%A7%D9%86%DB%8C%D9%84%D8%A7-%D8%B4%D8%A7%D8%AA
پن درماتولوژیک و شفاف کننده پوست چرب مدیپن,24552,"۹۱,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%BE%D9%86-%D8%AF%D8%B1%D9%85%D8%A7%D8%AA%D9%88%D9%84%D9%88%DA%98%DB%8C%DA%A9-%D9%88-%D8%B4%D9%81%D8%A7%D9%81-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%BE%D9%88%D8%B3%D8%AA-%DA%86%D8%B1%D8%A8
ریمل بادوام و حجم دهنده دفینیشن رژبزه,15277,"۵۹۲,۰۰۰ تومان",https://rojashop.com/shop/cosmetic/%D8%B1%DB%8C%D9%85%D9%84-%D8%A8%D8%A7%D8%AF%D9%88%D8%A7%D9%85-%D9%88-%D8%AD%D8%AC%D9%85-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D8%AF%D9%81%DB%8C%D9%86%DB%8C%D8%B4%D9%86
ادو پرفیوم بلسینگ سایلنس هاوس آف عود,17971,"۷,۹۸۰,۰۰۰ تومان",https://rojashop.com/shop/fragrances/%D8%A7%D8%AF%D9%88-%D9%BE%D8%B1%D9%81%DB%8C%D9%88%D9%85-%D8%A8%D9%84%D8%B3%DB%8C%D9%86%DA%AF-%D8%B3%D8%A7%DB%8C%D9%84%D9%86%D8%B3
تونیک پاک کننده صورت و دور چشم اتوپیا  مدل Dry Relief آردن,20507,"۲۲۸,۴۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%AA%D9%88%D9%86%DB%8C%DA%A9-%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%88-%D9%85%D8%B1%D8%B7%D9%88%D8%A8-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D8%AF%D8%B1%D8%A7%DB%8C-%D8%B1%DB%8C%D9%84%DB%8C%D9%81
کرم ترمیم کننده دکتر ژیلا,20175,"۶۷,۴۵۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%AA%D8%B1%D9%85%DB%8C%D9%85-%DA%A9%D9%86%D9%86%D8%AF%D9%87
پک 4 عددی مسواک فلکسیبل هد نرم تریزا,26755,"۲۳۹,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%BE%DA%A9-4-%D8%B9%D8%AF%D8%AF%DB%8C-%D9%85%D8%B3%D9%88%D8%A7%DA%A9-%D9%81%D9%84%DA%A9%D8%B3%D9%8A%D8%A8%D9%84-%D9%87%D8%AF-%D9%86%D8%B1%D9%85
دستمال مرطوب پاک کننده آرایش دافی,19737,"۲۴,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%AF%D8%B3%D8%AA%D9%85%D8%A7%D9%84-%D9%85%D8%B1%D8%B7%D9%88%D8%A8-%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D8%A2%D8%B1%D8%A7%D9%8A%D8%B4
دستمال مرطوب پاک کننده آرایش صورت پوست های مختلط بیول,21639,"۱۸,۲۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%AF%D8%B3%D8%AA%D9%85%D8%A7%D9%84-%D9%85%D8%B1%D8%B7%D9%88%D8%A8-%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D8%A2%D8%B1%D8%A7%DB%8C%D8%B4-%D8%B5%D9%88%D8%B1%D8%AA-%D9%BE%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%85%D8%AE%D8%AA%D9%84%D8%B7-%D8%AD%D8%A7%D9%88%DB%8C-%D8%B9%D8%B5%D8%A7%D8%B1%D9%87-%D8%B1%D8%B2-%D9%87%DB%8C%D9%BE
ضد آفتاب رنگی SPF30 سی گل,20194,"۱۰۵,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%B6%D8%AF-%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D8%A7%D8%B3-%D9%BE%DB%8C-%D8%A7%D9%81-30-%D8%B1%D9%86%DA%AF%DB%8C
حالت دهنده مو مرواریدى PW 4111 پروویو,23307,"۱,۴۱۲,۰۰۰ تومان",https://rojashop.com/shop/electronic-appliances/%D8%AD%D8%A7%D9%84%D8%AA-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D9%85%D9%88-%D9%85%D8%B1%D9%88%D8%A7%D8%B1%DB%8C%D8%AF%D9%89-pw-4111
لوسیون متعادل کننده چربی پوست سر فولیکا,20420,"۱۵۲,۲۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%84%D9%88%D8%B3%DB%8C%D9%88%D9%86-%D9%85%D8%AA%D8%B9%D8%A7%D8%AF%D9%84-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%DA%86%D8%B1%D8%A8%DB%8C-%D9%BE%D9%88%D8%B3%D8%AA-%D8%B3%D8%B1
پاک کننده چسب مژه دائمی آرت دکو,22336,"۱۲۵,۵۰۰ تومان",https://rojashop.com/shop/cosmetic/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%DA%86%D8%B3%D8%A8-%D9%85%DA%98%D9%87-%D8%AF%D8%A7%D8%A6%D9%85%DB%8C
ماسک حاوی گل و شکلات برای پوست‌های چرب و مختلط سون هیون,26359,"۴۹,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%85%D8%A7%D8%B3%DA%A9-%D8%AD%D8%A7%D9%88%DB%8C-%DA%AF%D9%84-%D9%88-%D8%B4%DA%A9%D9%84%D8%A7%D8%AA-%D8%A8%D8%B1%D8%A7%DB%8C-%D9%BE%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%DA%86%D8%B1%D8%A8-%D9%88-%D9%85%D8%AE%D8%AA%D9%84%D8%B7
کرم دست کاسه ای با عصاره عسل نئودرم,24214,"۵۳,۱۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%AF%D8%B3%D8%AA-%DA%A9%D8%A7%D8%B3%D9%87-%D8%A7%DB%8C-%D8%A8%D8%A7-%D8%B9%D8%B5%D8%A7%D8%B1%D9%87-%D8%B9%D8%B3%D9%84
کرم دست تیوبی با عصاره عسل نئودرم,20034,"۳۰,۵۰۰ تومان",https://rojashop.com/shop/behdashti/%D9%83%D8%B1%D9%85-%D8%AF%D8%B3%D8%AA-%D8%AA%D9%8A%D9%88%D8%A8%D9%8A-%D8%A8%D8%A7-%D8%B9%D8%B5%D8%A7%D8%B1%D9%87-%D8%B9%D8%B3%D9%84
اسپری ضد جوش بدن  جهت رفع آکنه های بدن سبوما آردن,20459,"۳۰۲,۹۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%A7%D8%B3%D9%BE%D8%B1%DB%8C-%D8%B6%D8%AF-%D8%AC%D9%88%D8%B4-%D8%A8%D8%AF%D9%86-%D8%AC%D9%87%D8%AA-%D8%B1%D9%81%D8%B9-%D8%A2%DA%A9%D9%86%D9%87-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AF%D9%86-%D8%B3%D8%A8%D9%88%D9%85%D8%A7
خمیردندان زیرو ضد حساسیت میسویک,22957,"۶۵,۷۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%AE%D9%85%DB%8C%D8%B1%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D8%B2%DB%8C%D8%B1%D9%88-%D8%B6%D8%AF-%D8%AD%D8%B3%D8%A7%D8%B3%DB%8C%D8%AA
ژل شستشوی صورت شون,19948,"۵۹,۵۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%98%D9%84-%D8%B4%D8%B3%D8%AA%D8%B4%D9%88%D9%8A-%D8%B5%D9%88%D8%B1%D8%AA
ضد آفتاب بی‌رنگ SPF30 آردن,20469,"۸۲,۳۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%B6%D8%AF%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D8%A7%D8%B3-%D9%BE%DB%8C-%D8%A7%D9%81-30-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF
صابون کرم‌دار 30% مدیلن,24602,"۴۳,۳۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%B5%D8%A7%D8%A8%D9%88%D9%86-%DA%A9%D8%B1%D9%85-%D8%AF%D8%A7%D8%B1
کرم ترمیم کننده پوست ژنو,22137,"۱۳۸,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%DA%A9%D8%B1%D9%85-%D8%AA%D8%B1%D9%85%DB%8C%D9%85-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%BE%D9%88%D8%B3%D8%AA
شامپو موهای خشک اریکه,20703,"۲۶۰,۸۲۶ تومان",https://rojashop.com/shop/hair/%D8%B4%D8%A7%D9%85%D9%BE%D9%88-%D9%85%D9%88%D9%87%D8%A7%DB%8C-%D8%AE%D8%B4%DA%A9
ماسک موی دو فازی احیا کننده و حالت دهنده مو آی پلاس,23166,"۷۱,۲۵۰ تومان",https://rojashop.com/shop/hair/%D9%85%D8%A7%D8%B3%DA%A9-%D9%85%D9%88%DB%8C-%D8%AF%D9%88-%D9%81%D8%A7%D8%B2%DB%8C-%D8%A7%D8%AD%DB%8C%D8%A7-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%88-%D8%AD%D8%A7%D9%84%D8%AA-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D9%85%D9%88
تونر پاک کننده و مرطوب کننده گلاب مناسب انواع پوست دیپ سنس,30578,"۵۷,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%AA%D9%88%D9%86%D8%B1-%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%88-%D9%85%D8%B1%D8%B7%D9%88%D8%A8-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%DA%AF%D9%84%D8%A7%D8%A8-%D9%85%D9%86%D8%A7%D8%B3%D8%A8-%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%D9%BE%D9%88%D8%B3%D8%AA
ضد آفتاب آقایان SPF55 سی گل,20099,"۱۱۰,۰۰۰ تومان",https://rojashop.com/shop/behdashti/%D8%B6%D8%AF-%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D8%A7%D8%B3-%D9%BE%DB%8C-%D8%A7%D9%81-55-%D8%A2%D9%82%D8%A7%DB%8C%D8%A7%D9%86
